50000102	484590182400	-24489861120	841661030400	NULL	NULL	NULL
50000103	542723235840	-27411210240	1253949972480	NULL	NULL	NULL
50000104	-2772209541120	368958382080	-239129272320	NULL	NULL	NULL
50000105	-2772215930880	368990085120	-239161958400	NULL	NULL	NULL
50000106	-2772227973120	368976322560	-239142789120	NULL	NULL	NULL
50000107	-2079971696640	-108668067840	2652199772160	NULL	NULL	NULL
50000108	-2079988654080	-108730490880	2652195102720	NULL	NULL	NULL
50000109	-2079981772800	-108736143360	2652201000960	NULL	NULL	NULL
50000110	-1335628062720	-176301219840	1715650191360	NULL	NULL	NULL
50000111	4313123512320	569596846080	-1874440642560	NULL	NULL	NULL
50000112	4313106063360	569600532480	-1874452439040	NULL	NULL	NULL
50000113	3802847354880	14297456640	-3582987755520	NULL	NULL	NULL
50000114	3802775838720	14367006720	-3583071313920	NULL	NULL	NULL
50000115	-2124672983040	-8052940800	2477724180480	NULL	NULL	NULL
50000116	-1614642585600	4641721835520	2979820953600	NULL	NULL	NULL
50000117	593002782720	-104627773440	-4109189898240	NULL	NULL	NULL
50000118	-311342407680	54854492160	1416595660800	NULL	NULL	NULL
50000119	3124084285440	-1459982622720	2996417126400	NULL	NULL	NULL
50000120	-2750611415040	2091845345280	-2988024176640	NULL	NULL	NULL
50000121	592998113280	-104557240320	-4109189160960	NULL	NULL	NULL
50000122	411954094080	-13788733440	1200412139520	NULL	NULL	NULL
50000123	-283627315200	9470730240	-793598484480	NULL	NULL	NULL
50000124	-1071444910080	35791134720	1356818227200	NULL	NULL	NULL
50000125	271211274240	-9075548160	-1077866373120	NULL	NULL	NULL
50000126	-4581995028480	-726914457600	6325543034880	NULL	NULL	NULL
50000127	-6003875635200	-952483553280	696362803200	NULL	NULL	NULL
50000128	-4582001418240	-726903398400	6325546721280	NULL	NULL	NULL
50000129	-6003853762560	-952503705600	696374353920	NULL	NULL	NULL
50000130	-254607237120	-1729629020160	1575181885440	NULL	NULL	NULL
50000131	325114306560	15020728320	113213153280	NULL	NULL	NULL
50000132	1983111045120	91450122240	-797185597440	NULL	NULL	NULL
50000133	1395400335360	2468670873600	97891246080	NULL	NULL	NULL
50000134	-2059329576960	1453588684800	1302805094400	NULL	NULL	NULL
50000135	-698393026560	-4323778560	1795505971200	NULL	NULL	NULL
50000136	1955112345600	12125429760	-1682630123520	NULL	NULL	NULL
50000137	1576088248320	218389831680	2683676958720	NULL	NULL	NULL
50000138	-2023710105600	4064393011200	-1700277166080	NULL	NULL	NULL
50000139	2504220057600	347002675200	-714884014080	NULL	NULL	NULL
50000140	-1161446645760	-53141299200	391406592000	NULL	NULL	NULL
50000141	5773298442240	264510627840	-1765631139840	NULL	NULL	NULL
50000142	3646262845440	167082762240	-3147225292800	NULL	NULL	NULL
50000143	1378669731840	3119813959680	3514639687680	NULL	NULL	NULL
50000144	2374000435200	-2801436303360	-3240793006080	NULL	NULL	NULL
50000145	-4441887498240	-233691340800	-197025914880	NULL	NULL	NULL
50000146	-625388544000	1492567449600	411180195840	NULL	NULL	NULL
50000147	1424905297920	236141813760	-466975088640	NULL	NULL	NULL
50000148	1915827609600	138102988800	2550683688960	NULL	NULL	NULL
50000149	94627061760	6810378240	-252330024960	NULL	NULL	NULL
50000150	5226783744000	593129594880	2157011066880	NULL	NULL	NULL
50000151	335758417920	37922119680	-1552668057600	NULL	NULL	NULL
50000152	335986483200	38637527040	-1552245104640	NULL	NULL	NULL
50000153	5226761134080	593253949440	2156991160320	NULL	NULL	NULL
50000154	456427315200	-72906055680	-1034746060800	NULL	NULL	NULL
50000155	-26614456320	4246364160	62788362240	NULL	NULL	NULL
50000156	1078967377920	517587640320	-2024598528000	NULL	NULL	NULL
50000157	456436654080	-72915886080	-1034767933440	NULL	NULL	NULL
50000158	-168822251520	2849218560	-2695372800	NULL	NULL	NULL
50000159	73376440320	-1223761920	112061030400	NULL	NULL	NULL
50000160	-1641752371200	27702927360	-1850825809920	NULL	NULL	NULL
50000161	-1699479674880	123315118080	928961126400	NULL	NULL	NULL
50000162	2539560960	-179036160	-28227624960	NULL	NULL	NULL
50000163	-1210315284480	87809187840	-408664350720	NULL	NULL	NULL
50000164	801810309120	9792173875200	1475352207360	NULL	NULL	NULL
50000165	-1623146373120	205593354240	2714241392640	NULL	NULL	NULL
50000166	6516306862080	-825205432320	-6199383859200	NULL	NULL	NULL
50000167	6516286709760	-825226321920	-6199405240320	NULL	NULL	NULL
50000168	8105533440	1458462720	822880542720	NULL	NULL	NULL
50000169	126417100800	22609059840	-123394007040	NULL	NULL	NULL
50000170	899495485440	-3531187200000	-1489190707200	NULL	NULL	NULL
50000171	-1657770762240	3457538580480	-890666311680	NULL	NULL	NULL
50000172	1283595018240	-178678702080	2841335439360	NULL	NULL	NULL
50000173	-2459243765760	342384844800	-4295701585920	NULL	NULL	NULL
50000174	-2459239096320	342391480320	-4295699128320	NULL	NULL	NULL
50000175	-1772418293760	358660055040	2440751800320	NULL	NULL	NULL
50000176	952492646400	-192730767360	-890479779840	NULL	NULL	NULL
50000177	952518451200	-192749690880	-890453237760	NULL	NULL	NULL
50000178	26595778560	168468480	1094118481920	NULL	NULL	NULL
50000179	-11399593697280	4942951833600	2303302656000	NULL	NULL	NULL
50000180	-3985089945600	-26353213440	10774631915520	NULL	NULL	NULL
50000181	-9099238072320	4608249569280	7460336148480	NULL	NULL	NULL
50000182	1132578201600	8465326080	-330085048320	NULL	NULL	NULL
50000183	-101698560000	-743792640	-29017006080	NULL	NULL	NULL
50000184	-2217099878400	-16422789120	-1862955048960	NULL	NULL	NULL
50000185	3251379609600	392625315840	-1684368875520	NULL	NULL	NULL
50000186	-2740843192320	83918315520	614451732480	NULL	NULL	NULL
50000187	194694389760	-5950709760	-125135953920	NULL	NULL	NULL
50000188	-5844512563200	892703907840	1613547724800	NULL	NULL	NULL
50000189	463983452160	-70825451520	-78638653440	NULL	NULL	NULL
50000190	195091046400	-29766082560	263716823040	NULL	NULL	NULL
50000191	1727256207360	-6067212656640	-1409881006080	NULL	NULL	NULL
50000192	-2414633164800	-361174179840	339755704320	NULL	NULL	NULL
50000193	-6327412039680	607310192640	1173576130560	NULL	NULL	NULL
50000194	-47284101120	6907207680	-875650129920	NULL	NULL	NULL
50000195	-47298600960	6895411200	-875642265600	NULL	NULL	NULL
50000196	386153717760	-13468999680	-634133422080	NULL	NULL	NULL
50000197	-2904817704960	3409311375360	1173346836480	NULL	NULL	NULL
50000198	803976929280	-101492367360	259655147520	NULL	NULL	NULL
50000199	-120280227840	15207014400	-511389818880	NULL	NULL	NULL
50000200	-120263024640	15147540480	-511398912000	NULL	NULL	NULL
50000201	-404231331840	51029975040	-3317760	NULL	NULL	NULL
50000202	3070450360320	97888788480	-1075315384320	NULL	NULL	NULL
50000203	3070458470400	97998397440	-1075313418240	NULL	NULL	NULL
50000204	-967726817280	-30862663680	-198264053760	NULL	NULL	NULL
50000205	-967693393920	-31030272000	-198002565120	NULL	NULL	NULL
50000206	-2802407055360	2457451929600	-1530589224960	NULL	NULL	NULL
50000207	-2780705955840	-127958507520	2380943892480	NULL	NULL	NULL
50000208	531508224000	-106618183680	396765880320	NULL	NULL	NULL
50000209	-428652994560	-1447668817920	-2921644400640	NULL	NULL	NULL
50000210	758052003840	69570109440	2224546652160	NULL	NULL	NULL
50000211	2891024670720	265517015040	-2100774051840	NULL	NULL	NULL
50000212	322546851840	2191164825600	-1995504721920	NULL	NULL	NULL
50000213	-176360448000	25497477120	-488496783360	NULL	NULL	NULL
50000214	-42436239360	6120284160	140208168960	NULL	NULL	NULL
50000215	99878461440	-14425006080	266364395520	NULL	NULL	NULL
50000216	2978441994240	-472113684480	-5716875386880	NULL	NULL	NULL
50000217	7073508188160	-1121198284800	4939377745920	NULL	NULL	NULL
50000218	7073516789760	-1121189437440	4939379466240	NULL	NULL	NULL
50000219	-4865599856640	7806685224960	-2639174000640	NULL	NULL	NULL
50000220	272579174400	-15085117440	678839132160	NULL	NULL	NULL
50000221	3028800184320	-169133875200	-711796039680	NULL	NULL	NULL
50000223	1587200532480	170855915520	2928487587840	NULL	NULL	NULL
50000224	4503642808320	351896002560	-3552564879360	NULL	NULL	NULL
50000225	-383852175360	-29939589120	1766541189120	NULL	NULL	NULL
50000226	4503635927040	351899934720	-3552560455680	NULL	NULL	NULL
50000227	5931025735680	-801536778240	2035531898880	NULL	NULL	NULL
50000228	-2328802222080	-5535344517120	1974729646080	NULL	NULL	NULL
50000229	-4088901672960	-43582955520	-4062211153920	NULL	NULL	NULL
50000230	-4088908308480	-43584921600	-4062211153920	NULL	NULL	NULL
50000231	1170264023040	12539535360	3228879052800	NULL	NULL	NULL
50000232	-5247098880	2775786332160	-784818708480	NULL	NULL	NULL
50000233	2042853826560	-245563023360	1625832284160	NULL	NULL	NULL
50000234	-560825425920	67422658560	-573419888640	NULL	NULL	NULL
50000235	273331691520	-32868311040	-1404934840320	NULL	NULL	NULL
50000236	870065479680	62164869120	-2353445806080	NULL	NULL	NULL
50000237	187870371840	13424271360	43306721280	NULL	NULL	NULL
50000238	-261752954880	-18689679360	-11731476480	NULL	NULL	NULL
50000239	870104801280	62146191360	-2353409679360	NULL	NULL	NULL
50000240	-4619512750080	84406394880	-848415498240	NULL	NULL	NULL
50000241	-842903347200	15407308800	3097380741120	NULL	NULL	NULL
50000242	5351510138880	-1038159912960	1885548011520	NULL	NULL	NULL
50000243	-4765570867200	-631026278400	4141239214080	NULL	NULL	NULL
50000244	5351518248960	-1038150574080	1885542359040	NULL	NULL	NULL
50000245	3897722757120	143627673600	-1395866787840	NULL	NULL	NULL
50000246	-2932766515200	-508105236480	-3322044211200	NULL	NULL	NULL
50000247	-2932266639360	-507798773760	-3321824747520	NULL	NULL	NULL
50000248	537543106560	20335534080	1305153576960	NULL	NULL	NULL
50000249	-3024117473280	-113014824960	-4934169354240	NULL	NULL	NULL
50000250	-253699891200	-5192681349120	3675453480960	NULL	NULL	NULL
50000251	51517808640	-10465566720	-3989768970240	NULL	NULL	NULL
50000252	-461992058880	93425541120	350299791360	NULL	NULL	NULL
50000253	51576053760	-10409779200	-3989738741760	NULL	NULL	NULL
50000254	2850897223680	-293980938240	285627310080	NULL	NULL	NULL
50000255	1208373288960	3458056396800	-3807130460160	NULL	NULL	NULL
50000256	7584850452480	-810656686080	139706818560	NULL	NULL	NULL
50000257	-3334159687680	356298301440	3754881638400	NULL	NULL	NULL
50000258	995825295360	-2443264450560	-2632528650240	NULL	NULL	NULL
50000259	-244884971520	-21792890880	486015344640	NULL	NULL	NULL
50000260	2453588582400	2126734909440	1829840855040	NULL	NULL	NULL
50000261	501542215680	-5332623360	2831581470720	NULL	NULL	NULL
50000262	-1252805222400	13087825920	-1359153438720	NULL	NULL	NULL
50000263	-1252802273280	13078978560	-1359152455680	NULL	NULL	NULL
50000264	2719053373440	1469000785920	674273894400	NULL	NULL	NULL
50000265	1023632056320	-2709615206400	-1271228866560	NULL	NULL	NULL
50000266	1184125870080	116254679040	-3715801128960	NULL	NULL	NULL
50000267	786629959680	77187440640	334594990080	NULL	NULL	NULL
50000268	1184097607680	116257873920	-3715794001920	NULL	NULL	NULL
50000269	-3260290375680	-481561190400	2512795361280	NULL	NULL	NULL
50000270	-3260293079040	-481548902400	2512781598720	NULL	NULL	NULL
50000271	544403742720	80317440000	-360068259840	NULL	NULL	NULL
50000272	-3260285706240	-481512529920	2512789954560	NULL	NULL	NULL
50000273	1987404226560	-11259617280	-1151662202880	NULL	NULL	NULL
50000274	477406863360	-2659983360	881884569600	NULL	NULL	NULL
50000275	-468589486080	2698321920	-249579724800	NULL	NULL	NULL
50000276	-2426763141120	1395302277120	-4435195207680	NULL	NULL	NULL
50000277	-1189647851520	-132751810560	4615229644800	NULL	NULL	NULL
50000278	-1189651783680	-132767539200	4615215636480	NULL	NULL	NULL
50000279	-964876247040	-110752604160	-3099915509760	NULL	NULL	NULL
50000280	-1923691438080	2239990947840	2012552601600	NULL	NULL	NULL
50000281	1128395366400	-168230952960	866611077120	NULL	NULL	NULL
50000282	1128393891840	-168232919040	866632949760	NULL	NULL	NULL
50000283	1128388730880	-168220385280	866632212480	NULL	NULL	NULL
50000284	386468782080	-1032953241600	-1125727150080	NULL	NULL	NULL
50000285	349559316480	-4719587205120	277950259200	NULL	NULL	NULL
50000286	-85938954240	7129620480	85370019840	NULL	NULL	NULL
50000287	-71443537920	-2597068800	632857190400	NULL	NULL	NULL
50000288	-1232251576320	-98899845120	5561484288000	NULL	NULL	NULL
50000289	-2978543493120	-238983536640	-9964731555840	NULL	NULL	NULL
50000290	-1232322846720	-98896650240	5561472245760	NULL	NULL	NULL
50000291	159769681920	19125657600	457043435520	NULL	NULL	NULL
50000292	-67918110720	-8132321280	-216244101120	NULL	NULL	NULL
50000293	577195253760	-61696696320	-567937966080	NULL	NULL	NULL
50000294	577179279360	-61710704640	-567943127040	NULL	NULL	NULL
50000295	-4040061542400	431135416320	854776504320	NULL	NULL	NULL
50000296	577221795840	-61670891520	-567937966080	NULL	NULL	NULL
50000297	-540896256000	-83940679680	-79728107520	NULL	NULL	NULL
50000298	-2283192115200	-354270781440	-3835769610240	NULL	NULL	NULL
50000299	-2283200716800	-354321162240	-3835752161280	NULL	NULL	NULL
50000300	5966452776960	925848576000	-1231914147840	NULL	NULL	NULL
50000301	-1065576161280	79343984640	-371810426880	NULL	NULL	NULL
50000302	1056535879680	760419901440	941708206080	NULL	NULL	NULL
50000303	-1065577881600	79342510080	-371805020160	NULL	NULL	NULL
50000304	-1052551127040	-133765324800	387071385600	NULL	NULL	NULL
50000305	-1422327767040	-180830822400	-1676119203840	NULL	NULL	NULL
50000306	-135422238720	-224630169600	2412039659520	NULL	NULL	NULL
50000307	488035983360	62064353280	1537429463040	NULL	NULL	NULL
50000308	606188544000	30998323200	-727238369280	NULL	NULL	NULL
50000309	606177730560	31021916160	-727228047360	NULL	NULL	NULL
50000310	1239457259520	63376465920	-114728509440	NULL	NULL	NULL
50000311	167735009280	-16383713280	-555580170240	NULL	NULL	NULL
50000312	-1929215631360	-964643020800	3156496588800	NULL	NULL	NULL
50000313	167754670080	-16381255680	-555590000640	NULL	NULL	NULL
50000314	-5287302881280	-379337072640	3214348984320	NULL	NULL	NULL
50000315	859425300480	61507952640	813633822720	NULL	NULL	NULL
50000316	-287778447360	-20627251200	2150330818560	NULL	NULL	NULL
50000317	-594470707200	-113200128000	1076126638080	NULL	NULL	NULL
50000318	2448788398080	466645278720	-3767174553600	NULL	NULL	NULL
50000319	2448783728640	466605957120	-3767175045120	NULL	NULL	NULL
50000320	-4101853470720	7641267609600	5184816537600	NULL	NULL	NULL
50000321	5992882790400	8025547038720	1331331932160	NULL	NULL	NULL
50000322	1022202961920	-122425221120	-826845880320	NULL	NULL	NULL
50000323	2063840256000	-322663342080	8380356894720	NULL	NULL	NULL
50000324	2063829196800	-322613207040	8380372131840	NULL	NULL	NULL
50000325	2063850086400	-322631147520	8380379258880	NULL	NULL	NULL
50000326	1539112181760	1208496660480	-9296728596480	NULL	NULL	NULL
50000327	935499079680	-113910128640	198552576000	NULL	NULL	NULL
50000328	616119951360	-78210785280	-1779013017600	NULL	NULL	NULL
50000329	2613536808960	-331962900480	-883839590400	NULL	NULL	NULL
50000330	-807682252800	-1875636510720	2274451906560	NULL	NULL	NULL
50000331	-6276397424640	184413265920	-6164493557760	NULL	NULL	NULL
50000332	3530710425600	2978632458240	8505865789440	NULL	NULL	NULL
50000333	3915769405440	-115059056640	-5123275530240	NULL	NULL	NULL
50000334	-3541123768320	-8526329733120	2906899292160	NULL	NULL	NULL
50000335	-1875568926720	317572915200	4652604334080	NULL	NULL	NULL
50000336	598826803200	-101509816320	-1009965834240	NULL	NULL	NULL
50000337	-3922344714240	-257463214080	5545435914240	NULL	NULL	NULL
50000338	749278126080	91165286400	264813649920	NULL	NULL	NULL
50000339	-795298652160	-96656302080	-3414976143360	NULL	NULL	NULL
50000340	-379756584960	51963125760	243026042880	NULL	NULL	NULL
50000341	-1885384089600	257906073600	-4768086712320	NULL	NULL	NULL
50000342	-101092761600	5279539200	1550503403520	NULL	NULL	NULL
50000343	-3053212508160	-407504855040	-3430348431360	NULL	NULL	NULL
50000344	4173038100480	-1823736668160	-717770465280	NULL	NULL	NULL
50000345	-101104558080	5378088960	1550485708800	NULL	NULL	NULL
50000346	-811140833280	52046929920	-3358374912000	NULL	NULL	NULL
50000347	-310416384000	20001792000	212951900160	NULL	NULL	NULL
50000348	-811137146880	52077158400	-3358399733760	NULL	NULL	NULL
50000349	5696125870080	-365705256960	2516340203520	NULL	NULL	NULL
50000350	-1961392742400	14931517440	-141946920960	NULL	NULL	NULL
50000351	215826063360	-1618698240	-4870702817280	NULL	NULL	NULL
50000352	215839088640	-1656299520	-4870716825600	NULL	NULL	NULL
50000353	3729468334080	488757043200	-5408122675200	NULL	NULL	NULL
50000354	1327109283840	-6120704286720	-3644774031360	NULL	NULL	NULL
50000355	1006401576960	131925073920	4531236249600	NULL	NULL	NULL
50000356	1006420746240	131942768640	4531223224320	NULL	NULL	NULL
50000357	-190324039680	-22949437440	400262062080	NULL	NULL	NULL
50000358	4091008327680	494046289920	-2826969784320	NULL	NULL	NULL
50000359	4091049615360	493894164480	-2826917437440	NULL	NULL	NULL
50000360	4280877342720	214640517120	-3322505994240	NULL	NULL	NULL
50000361	4133188853760	79896698880	4300875816960	NULL	NULL	NULL
50000362	-138922598400	-6968893440	-78619484160	NULL	NULL	NULL
50000363	-373209784320	-52677058560	111520358400	NULL	NULL	NULL
50000364	-1541267005440	1216103424000	-223841280000	NULL	NULL	NULL
50000365	1248346152960	176039485440	-1279739289600	NULL	NULL	NULL
50000366	1248411033600	176115671040	-1279704883200	NULL	NULL	NULL
50000367	447504752640	63159951360	729459302400	NULL	NULL	NULL
50000368	1248450846720	176108789760	-1279620587520	NULL	NULL	NULL
50000369	-901868544000	-34558894080	-448380395520	NULL	NULL	NULL
50000370	1270041600000	49089208320	-4389524152320	NULL	NULL	NULL
50000371	-2883643760640	-111484477440	-5371716280320	NULL	NULL	NULL
50000372	179127951360	6943825920	-66533253120	NULL	NULL	NULL
50000373	2446579507200	-227874938880	-147764551680	NULL	NULL	NULL
50000374	-1862370631680	-333696245760	-1959996825600	NULL	NULL	NULL
50000375	-2992674693120	-2192168017920	226071306240	NULL	NULL	NULL
50000376	1199263948800	137295421440	241634304000	NULL	NULL	NULL
50000377	804983562240	3794500116480	1903814369280	NULL	NULL	NULL
50000378	-3540151050240	-15738347520	-1702331719680	NULL	NULL	NULL
50000379	330412154880	5144862720	3501444341760	NULL	NULL	NULL
50000380	-131370885120	-2081955840	-480529981440	NULL	NULL	NULL
50000381	124424970240	16845742080	314550067200	NULL	NULL	NULL
50000382	2240022405120	-977859256320	8242004090880	NULL	NULL	NULL
50000383	31441428480	-3264552960	-31319040000	NULL	NULL	NULL
50000384	-88961556480	9247825920	-31272345600	NULL	NULL	NULL
50000385	2394384015360	-99932037120	-1427425075200	NULL	NULL	NULL
50000386	-436971479040	18279997440	-202071859200	NULL	NULL	NULL
50000387	2394357964800	-99948503040	-1427424583680	NULL	NULL	NULL
50000388	6458650337280	436178165760	-1676266414080	NULL	NULL	NULL
50000389	834286510080	7210818723840	1188257341440	NULL	NULL	NULL
50000390	-2279401021440	-239414845440	1190506291200	NULL	NULL	NULL
50000391	-3992966799360	-531144007680	597303582720	NULL	NULL	NULL
50000392	1602846597120	213212897280	-5845527306240	NULL	NULL	NULL
50000393	627695247360	1664817438720	6429897891840	NULL	NULL	NULL
50000394	-228689633280	-239000985600	2398929346560	NULL	NULL	NULL
50000395	229177712640	-45713940480	-965456977920	NULL	NULL	NULL
50000396	229195898880	-45707304960	-965467545600	NULL	NULL	NULL
50000397	1706308362240	2185958645760	10593516134400	NULL	NULL	NULL
50000398	8147801579520	-1325291151360	-5564020776960	NULL	NULL	NULL
50000399	-1720637890560	279917568000	-5413137162240	NULL	NULL	NULL
50000400	-689279262720	-5957507850240	-981726535680	NULL	NULL	NULL
50000401	361828392960	5036508733440	3381338726400	NULL	NULL	NULL
50000402	-1070089543680	-55232716800	363004846080	NULL	NULL	NULL
50000403	-1070150246400	-55119912960	363122319360	NULL	NULL	NULL
50000404	4764651724800	245117952000	2785604444160	NULL	NULL	NULL
50000405	2218591150080	-4704006512640	-3143400775680	NULL	NULL	NULL
50000406	3250709176320	-539397365760	-3439228477440	NULL	NULL	NULL
50000407	3250710405120	-539421204480	-3439219138560	NULL	NULL	NULL
50000408	-3220015964160	265433702400	-2256371589120	NULL	NULL	NULL
50000409	1162670530560	-95804743680	448421683200	NULL	NULL	NULL
50000410	-1506624184320	-2891558461440	-1278343127040	NULL	NULL	NULL
50000411	-3031476756480	-377437593600	896934420480	NULL	NULL	NULL
50000412	-3031462010880	-377402204160	896901734400	NULL	NULL	NULL
50000413	101640806400	12599009280	334617845760	NULL	NULL	NULL
50000414	-6227918561280	380219596800	-2258099527680	NULL	NULL	NULL
50000415	4805528985600	521128304640	-3608923791360	NULL	NULL	NULL
50000416	4805513994240	521152143360	-3608945418240	NULL	NULL	NULL
